date,State,Rt,Climate,Region
9/26/2020,MT,1.167359125,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
9/27/2020,MT,1.156728144,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
9/28/2020,MT,1.149340836,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
9/29/2020,MT,1.139966552,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
9/30/2020,MT,1.131815257,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/1/2020,MT,1.122504179,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/2/2020,MT,1.115053571,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/3/2020,MT,1.111076471,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/4/2020,MT,1.103572593,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/5/2020,MT,1.098552,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/6/2020,MT,1.090675267,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/7/2020,MT,1.090410683,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/8/2020,MT,1.084863215,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/9/2020,MT,1.083734912,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/10/2020,MT,1.082052692,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/11/2020,MT,1.074282807,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/12/2020,MT,1.069150386,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/13/2020,MT,1.070786133,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/14/2020,MT,1.069625378,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/15/2020,MT,1.06586235,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/16/2020,MT,1.066953543,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/17/2020,MT,1.065424784,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/18/2020,MT,1.05780312,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/19/2020,MT,1.056006752,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/20/2020,MT,1.05810523,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/21/2020,MT,1.055696984,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/22/2020,MT,1.055881711,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/23/2020,MT,1.056630711,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/24/2020,MT,1.057663389,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/25/2020,MT,1.058667786,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/26/2020,MT,1.056690126,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/27/2020,MT,1.060730334,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/28/2020,MT,1.058386615,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/29/2020,MT,1.062841711,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/30/2020,MT,1.063105513,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
10/31/2020,MT,1.062998168,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
11/1/2020,MT,1.059153757,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
11/2/2020,MT,1.054609944,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
11/3/2020,MT,1.058804973,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
11/4/2020,MT,1.052128805,#REF!,"Region 08 CO, MT, ND, SD, UT, WY"
8/1/2020,NC,1.021678437,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/2/2020,NC,1.015825515,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/3/2020,NC,1.015361721,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/4/2020,NC,1.011225019,66.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/5/2020,NC,1.01264885,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/6/2020,NC,1.003860234,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/7/2020,NC,0.994786437,78.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/8/2020,NC,0.992669663,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/9/2020,NC,0.987774854,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/10/2020,NC,0.979409349,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/11/2020,NC,0.971665855,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/12/2020,NC,0.966648539,79.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/13/2020,NC,0.961001132,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/14/2020,NC,0.955244555,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/15/2020,NC,0.949698949,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/16/2020,NC,0.946708246,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/17/2020,NC,0.942970564,74,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/18/2020,NC,0.938306309,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/19/2020,NC,0.937709835,73.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/20/2020,NC,0.93994627,78,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/21/2020,NC,0.940453426,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/22/2020,NC,0.94702232,83,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/23/2020,NC,0.952425293,86,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/24/2020,NC,0.959453681,87,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/25/2020,NC,0.96769959,86,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/26/2020,NC,0.97350295,85.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/27/2020,NC,0.981657657,87.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/28/2020,NC,0.989481334,82.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/29/2020,NC,1.001713872,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/30/2020,NC,1.011509249,69,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/31/2020,NC,1.01922415,68,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/1/2020,NC,1.029579321,66,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/2/2020,NC,1.036293674,75.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/3/2020,NC,1.041826386,70,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/4/2020,NC,1.051839557,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/5/2020,NC,1.055515783,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/6/2020,NC,1.056834951,82,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/7/2020,NC,1.058695894,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/8/2020,NC,1.05834834,48.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/9/2020,NC,1.053434447,47.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/10/2020,NC,1.052570615,50.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/11/2020,NC,1.043083117,56.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/12/2020,NC,1.03781131,63.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/13/2020,NC,1.032318022,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/14/2020,NC,1.025480208,67.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/15/2020,NC,1.019221853,70.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/16/2020,NC,1.011627628,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/17/2020,NC,1.005134214,61.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/18/2020,NC,1.000136245,60,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/19/2020,NC,0.993434775,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/20/2020,NC,0.993473949,68,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/21/2020,NC,0.993516626,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/22/2020,NC,0.994836014,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/23/2020,NC,0.992594546,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/24/2020,NC,0.997860658,72.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/25/2020,NC,0.997046308,77.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/26/2020,NC,0.997441957,76,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/27/2020,NC,1.002061708,61,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/28/2020,NC,1.004999234,56.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/29/2020,NC,1.005836971,61.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
9/30/2020,NC,1.00831129,60.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/1/2020,NC,1.007540215,52,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/2/2020,NC,1.010194201,47.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/3/2020,NC,1.014507537,50,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/4/2020,NC,1.014760846,50.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/5/2020,NC,1.017208764,63.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/6/2020,NC,1.019735927,65.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/7/2020,NC,1.019103709,67.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/8/2020,NC,1.019991876,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/9/2020,NC,1.02536076,75,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/10/2020,NC,1.021547772,67,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/11/2020,NC,1.021145623,69.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/12/2020,NC,1.020885658,58,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/13/2020,NC,1.024146222,59.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/14/2020,NC,1.01841789,62.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/15/2020,NC,1.021590907,47.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/16/2020,NC,1.015180832,46.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/17/2020,NC,1.016139943,56,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/18/2020,NC,1.024428171,38.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/19/2020,NC,1.021516362,40,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/20/2020,NC,1.020726735,39,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/21/2020,NC,1.024454828,41,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/22/2020,NC,1.028687662,42,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/23/2020,NC,1.02831261,33.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/24/2020,NC,1.030705266,30.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/25/2020,NC,1.029070577,29,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/26/2020,NC,1.029564659,27,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/27/2020,NC,1.026687879,30.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/28/2020,NC,1.029428592,41,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/29/2020,NC,1.034521218,37.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/30/2020,NC,1.031474347,43.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
10/31/2020,NC,1.034318138,55.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
11/1/2020,NC,1.032797412,41,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
11/2/2020,NC,1.033474529,48,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
11/3/2020,NC,1.035731838,60,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
11/4/2020,NC,1.03529924,58.5,"Region 04 AL, FL, GA, KY, MS, NC, SC, TN"
8/1/2020,ND,1.1631872,72.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/2/2020,ND,1.171588223,70,"Region 08 CO, MT, ND, SD, UT, WY"
8/3/2020,ND,1.175001355,66.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/4/2020,ND,1.181323258,66.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/5/2020,ND,1.186952258,70.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/6/2020,ND,1.190230331,75.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/7/2020,ND,1.195520019,78.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/8/2020,ND,1.201689091,82,"Region 08 CO, MT, ND, SD, UT, WY"
8/9/2020,ND,1.204051658,82.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/10/2020,ND,1.205906561,76,"Region 08 CO, MT, ND, SD, UT, WY"
8/11/2020,ND,1.209639459,73.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/12/2020,ND,1.204962088,79.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/13/2020,ND,1.2076453,82,"Region 08 CO, MT, ND, SD, UT, WY"
8/14/2020,ND,1.208076115,82,"Region 08 CO, MT, ND, SD, UT, WY"
8/15/2020,ND,1.2033314,75,"Region 08 CO, MT, ND, SD, UT, WY"
8/16/2020,ND,1.199395046,77.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/17/2020,ND,1.196550958,74,"Region 08 CO, MT, ND, SD, UT, WY"
8/18/2020,ND,1.19098221,70.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/19/2020,ND,1.183160181,73.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/20/2020,ND,1.177139859,78,"Region 08 CO, MT, ND, SD, UT, WY"
8/21/2020,ND,1.175500165,82.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/22/2020,ND,1.169353501,83,"Region 08 CO, MT, ND, SD, UT, WY"
8/23/2020,ND,1.160065867,86,"Region 08 CO, MT, ND, SD, UT, WY"
8/24/2020,ND,1.152569643,87,"Region 08 CO, MT, ND, SD, UT, WY"
8/25/2020,ND,1.143938616,86,"Region 08 CO, MT, ND, SD, UT, WY"
8/26/2020,ND,1.13758278,85.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/27/2020,ND,1.131419051,87.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/28/2020,ND,1.122839735,82.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/29/2020,ND,1.115872345,70,"Region 08 CO, MT, ND, SD, UT, WY"
8/30/2020,ND,1.106136629,69,"Region 08 CO, MT, ND, SD, UT, WY"
8/31/2020,ND,1.097658479,68,"Region 08 CO, MT, ND, SD, UT, WY"
9/1/2020,ND,1.088473195,66,"Region 08 CO, MT, ND, SD, UT, WY"
9/2/2020,ND,1.076646573,75.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/3/2020,ND,1.070285333,70,"Region 08 CO, MT, ND, SD, UT, WY"
9/4/2020,ND,1.061480103,69.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/5/2020,ND,1.055732336,75,"Region 08 CO, MT, ND, SD, UT, WY"
9/6/2020,ND,1.041599473,82,"Region 08 CO, MT, ND, SD, UT, WY"
9/7/2020,ND,1.039762523,65.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/8/2020,ND,1.032631403,48.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/9/2020,ND,1.028056853,47.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/10/2020,ND,1.028828049,50.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/11/2020,ND,1.024415057,56.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/12/2020,ND,1.020647748,63.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/13/2020,ND,1.021512202,65.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/14/2020,ND,1.024435484,67.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/15/2020,ND,1.027514218,70.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/16/2020,ND,1.030444856,67,"Region 08 CO, MT, ND, SD, UT, WY"
9/17/2020,ND,1.0317203,61.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/18/2020,ND,1.040728046,60,"Region 08 CO, MT, ND, SD, UT, WY"
9/19/2020,ND,1.044907667,65.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/20/2020,ND,1.050187795,68,"Region 08 CO, MT, ND, SD, UT, WY"
9/21/2020,ND,1.055037176,69.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/22/2020,ND,1.061353875,69.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/23/2020,ND,1.067635796,69.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/24/2020,ND,1.074436766,72.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/25/2020,ND,1.080338848,77.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/26/2020,ND,1.091331612,76,"Region 08 CO, MT, ND, SD, UT, WY"
9/27/2020,ND,1.099189412,61,"Region 08 CO, MT, ND, SD, UT, WY"
9/28/2020,ND,1.102933582,56.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/29/2020,ND,1.106441456,61.5,"Region 08 CO, MT, ND, SD, UT, WY"
9/30/2020,ND,1.113858533,60.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/1/2020,ND,1.122107216,52,"Region 08 CO, MT, ND, SD, UT, WY"
10/2/2020,ND,1.123677659,47.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/3/2020,ND,1.128194993,50,"Region 08 CO, MT, ND, SD, UT, WY"
10/4/2020,ND,1.134981291,50.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/5/2020,ND,1.138972611,63.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/6/2020,ND,1.141483441,65.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/7/2020,ND,1.142505525,67.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/8/2020,ND,1.14321646,67,"Region 08 CO, MT, ND, SD, UT, WY"
10/9/2020,ND,1.146949467,75,"Region 08 CO, MT, ND, SD, UT, WY"
10/10/2020,ND,1.153582742,67,"Region 08 CO, MT, ND, SD, UT, WY"
10/11/2020,ND,1.149790512,69.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/12/2020,ND,1.148642702,58,"Region 08 CO, MT, ND, SD, UT, WY"
10/13/2020,ND,1.15090061,59.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/14/2020,ND,1.153834293,62.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/15/2020,ND,1.151265291,47.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/16/2020,ND,1.151080583,46.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/17/2020,ND,1.152086602,56,"Region 08 CO, MT, ND, SD, UT, WY"
10/18/2020,ND,1.151362812,38.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/19/2020,ND,1.148311157,40,"Region 08 CO, MT, ND, SD, UT, WY"
10/20/2020,ND,1.145580294,39,"Region 08 CO, MT, ND, SD, UT, WY"
10/21/2020,ND,1.149764603,41,"Region 08 CO, MT, ND, SD, UT, WY"
10/22/2020,ND,1.149034625,42,"Region 08 CO, MT, ND, SD, UT, WY"
10/23/2020,ND,1.149062061,33.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/24/2020,ND,1.149978676,30.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/25/2020,ND,1.146596918,29,"Region 08 CO, MT, ND, SD, UT, WY"
10/26/2020,ND,1.151046452,27,"Region 08 CO, MT, ND, SD, UT, WY"
10/27/2020,ND,1.15241042,30.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/28/2020,ND,1.148051298,41,"Region 08 CO, MT, ND, SD, UT, WY"
10/29/2020,ND,1.144320604,37.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/30/2020,ND,1.152330177,43.5,"Region 08 CO, MT, ND, SD, UT, WY"
10/31/2020,ND,1.155856569,55.5,"Region 08 CO, MT, ND, SD, UT, WY"
11/1/2020,ND,1.153756649,41,"Region 08 CO, MT, ND, SD, UT, WY"
11/2/2020,ND,1.15531208,48,"Region 08 CO, MT, ND, SD, UT, WY"
11/3/2020,ND,1.153282414,60,"Region 08 CO, MT, ND, SD, UT, WY"
11/4/2020,ND,1.153326714,58.5,"Region 08 CO, MT, ND, SD, UT, WY"
8/1/2020,NE,1.021769926,72.5,"Region 07 IA, KS, MO, NE"
8/2/2020,NE,1.023113261,70,"Region 07 IA, KS, MO, NE"
8/3/2020,NE,1.019054778,66.5,"Region 07 IA, KS, MO, NE"
8/4/2020,NE,1.020167939,66.5,"Region 07 IA, KS, MO, NE"
8/5/2020,NE,1.021483121,70.5,"Region 07 IA, KS, MO, NE"
8/6/2020,NE,1.023117236,75.5,"Region 07 IA, KS, MO, NE"
8/7/2020,NE,1.023166903,78.5,"Region 07 IA, KS, MO, NE"
8/8/2020,NE,1.028834011,82,"Region 07 IA, KS, MO, NE"
8/9/2020,NE,1.029692984,82.5,"Region 07 IA, KS, MO, NE"
8/10/2020,NE,1.032078178,76,"Region 07 IA, KS, MO, NE"
8/11/2020,NE,1.030441879,73.5,"Region 07 IA, KS, MO, NE"
8/12/2020,NE,1.030716013,79.5,"Region 07 IA, KS, MO, NE"
8/13/2020,NE,1.031773206,82,"Region 07 IA, KS, MO, NE"
8/14/2020,NE,1.031626187,82,"Region 07 IA, KS, MO, NE"
8/15/2020,NE,1.027048123,75,"Region 07 IA, KS, MO, NE"
8/16/2020,NE,1.027865835,77.5,"Region 07 IA, KS, MO, NE"
8/17/2020,NE,1.026752727,74,"Region 07 IA, KS, MO, NE"
8/18/2020,NE,1.025034258,70.5,"Region 07 IA, KS, MO, NE"
8/19/2020,NE,1.024785884,73.5,"Region 07 IA, KS, MO, NE"
8/20/2020,NE,1.024174561,78,"Region 07 IA, KS, MO, NE"
8/21/2020,NE,1.027513339,82.5,"Region 07 IA, KS, MO, NE"
8/22/2020,NE,1.030000599,83,"Region 07 IA, KS, MO, NE"
8/23/2020,NE,1.028312851,86,"Region 07 IA, KS, MO, NE"
8/24/2020,NE,1.027476099,87,"Region 07 IA, KS, MO, NE"
8/25/2020,NE,1.027354847,86,"Region 07 IA, KS, MO, NE"
8/26/2020,NE,1.035675746,85.5,"Region 07 IA, KS, MO, NE"
8/27/2020,NE,1.032431625,87.5,"Region 07 IA, KS, MO, NE"
8/28/2020,NE,1.034768238,82.5,"Region 07 IA, KS, MO, NE"
8/29/2020,NE,1.036408944,70,"Region 07 IA, KS, MO, NE"
8/30/2020,NE,1.04349884,69,"Region 07 IA, KS, MO, NE"
8/31/2020,NE,1.043748777,68,"Region 07 IA, KS, MO, NE"
9/1/2020,NE,1.046748561,66,"Region 07 IA, KS, MO, NE"
9/2/2020,NE,1.051719598,75.5,"Region 07 IA, KS, MO, NE"
9/3/2020,NE,1.053658901,70,"Region 07 IA, KS, MO, NE"
9/4/2020,NE,1.053269591,69.5,"Region 07 IA, KS, MO, NE"
9/5/2020,NE,1.051721566,75,"Region 07 IA, KS, MO, NE"
9/6/2020,NE,1.05153741,82,"Region 07 IA, KS, MO, NE"
9/7/2020,NE,1.050312786,65.5,"Region 07 IA, KS, MO, NE"
9/8/2020,NE,1.049984697,48.5,"Region 07 IA, KS, MO, NE"
9/9/2020,NE,1.046992011,47.5,"Region 07 IA, KS, MO, NE"
9/10/2020,NE,1.044498804,50.5,"Region 07 IA, KS, MO, NE"
9/11/2020,NE,1.042468816,56.5,"Region 07 IA, KS, MO, NE"
9/12/2020,NE,1.040376428,63.5,"Region 07 IA, KS, MO, NE"
9/13/2020,NE,1.039995693,65.5,"Region 07 IA, KS, MO, NE"
9/14/2020,NE,1.037970732,67.5,"Region 07 IA, KS, MO, NE"
9/15/2020,NE,1.04093306,70.5,"Region 07 IA, KS, MO, NE"
9/16/2020,NE,1.043474657,67,"Region 07 IA, KS, MO, NE"
9/17/2020,NE,1.044080787,61.5,"Region 07 IA, KS, MO, NE"
9/18/2020,NE,1.047518989,60,"Region 07 IA, KS, MO, NE"
9/19/2020,NE,1.052197533,65.5,"Region 07 IA, KS, MO, NE"
9/20/2020,NE,1.056701843,68,"Region 07 IA, KS, MO, NE"
9/21/2020,NE,1.064786739,69.5,"Region 07 IA, KS, MO, NE"
9/22/2020,NE,1.070892658,69.5,"Region 07 IA, KS, MO, NE"
9/23/2020,NE,1.078921373,69.5,"Region 07 IA, KS, MO, NE"
9/24/2020,NE,1.088862578,72.5,"Region 07 IA, KS, MO, NE"
9/25/2020,NE,1.095837121,77.5,"Region 07 IA, KS, MO, NE"
9/26/2020,NE,1.101757895,76,"Region 07 IA, KS, MO, NE"
9/27/2020,NE,1.112025096,61,"Region 07 IA, KS, MO, NE"
9/28/2020,NE,1.118359388,56.5,"Region 07 IA, KS, MO, NE"
9/29/2020,NE,1.130374717,61.5,"Region 07 IA, KS, MO, NE"
9/30/2020,NE,1.139800543,60.5,"Region 07 IA, KS, MO, NE"
10/1/2020,NE,1.146792446,52,"Region 07 IA, KS, MO, NE"
10/2/2020,NE,1.154385862,47.5,"Region 07 IA, KS, MO, NE"
10/3/2020,NE,1.161337142,50,"Region 07 IA, KS, MO, NE"
10/4/2020,NE,1.168654703,50.5,"Region 07 IA, KS, MO, NE"
10/5/2020,NE,1.17174036,63.5,"Region 07 IA, KS, MO, NE"
10/6/2020,NE,1.174915955,65.5,"Region 07 IA, KS, MO, NE"
10/7/2020,NE,1.184466878,67.5,"Region 07 IA, KS, MO, NE"
10/8/2020,NE,1.187716802,67,"Region 07 IA, KS, MO, NE"
10/9/2020,NE,1.19016432,75,"Region 07 IA, KS, MO, NE"
10/10/2020,NE,1.192010109,67,"Region 07 IA, KS, MO, NE"
10/11/2020,NE,1.19787989,69.5,"Region 07 IA, KS, MO, NE"
10/12/2020,NE,1.201663419,58,"Region 07 IA, KS, MO, NE"
10/13/2020,NE,1.210801353,59.5,"Region 07 IA, KS, MO, NE"
10/14/2020,NE,1.209553803,62.5,"Region 07 IA, KS, MO, NE"
10/15/2020,NE,1.21369271,47.5,"Region 07 IA, KS, MO, NE"
10/16/2020,NE,1.216047385,46.5,"Region 07 IA, KS, MO, NE"
10/17/2020,NE,1.217052405,56,"Region 07 IA, KS, MO, NE"
10/18/2020,NE,1.219420624,38.5,"Region 07 IA, KS, MO, NE"
10/19/2020,NE,1.221247941,40,"Region 07 IA, KS, MO, NE"
10/20/2020,NE,1.225779635,39,"Region 07 IA, KS, MO, NE"
